entry_time,exit_time,entry_price,exit_price,direction,net_return,pnl,equity_after,exit_type,configuration,month
2025-02-03 14:30:00,2025-02-03 14:45:00,593.5,592.73,1,-0.0014973883740522019,-147.8285097956446,98576.39852263023,signal,No Stop/Target,
2025-02-03 15:15:00,2025-02-03 15:20:00,590.552,595.12,1,0.007535135940611468,742.7865634039103,99319.18508603414,signal,No Stop/Target,
2025-02-03 15:20:00,2025-02-03 15:35:00,595.12,596.75,-1,-0.0029389434063718167,-291.8934641348221,99027.29162189932,signal,No Stop/Target,
2025-02-03 15:40:00,2025-02-03 15:45:00,598.13,597.465,-1,0.0009117984384664934,90.29292986641386,99117.58455176573,signal,No Stop/Target,
2025-02-03 16:15:00,2025-02-03 16:20:00,598.68,598.67,-1,-0.00018329658582215725,-18.167914843277654,99099.41663692245,signal,No Stop/Target,
2025-02-03 16:55:00,2025-02-03 17:05:00,597.3399,597.45,1,-1.5682829825862583e-05,-1.55415928695911,99097.8624776355,signal,No Stop/Target,
2025-02-03 18:30:00,2025-02-03 18:35:00,598.38,598.2,-1,0.00010081219292080277,9.990272830134572,99107.85275046564,signal,No Stop/Target,
2025-02-03 18:50:00,2025-02-03 19:00:00,598.77,598.8235,-1,-0.0002893498338259857,-28.67684072419749,99079.17590974145,signal,No Stop/Target,
2025-02-03 19:10:00,2025-02-03 19:20:00,599.639,599.88,-1,-0.0006019084816030736,-59.6365963303163,99019.53931341114,signal,No Stop/Target,
2025-02-03 20:10:00,2025-02-03 20:15:00,599.01,599.46,1,0.0005512395452497379,54.58348582196329,99074.1227992331,signal,No Stop/Target,
2025-02-03 20:25:00,2025-02-03 20:30:00,598.55,598.67,1,4.845042185357162e-07,0.048001830443954015,99074.17080106353,signal,No Stop/Target,
2025-02-03 20:40:00,2025-02-03 20:45:00,598.27,598.49,1,0.00016772694602775886,16.617408098694945,99090.78820916223,signal,No Stop/Target,
2025-02-04 14:50:00,2025-02-04 15:20:00,598.97,600.69,-1,-0.00307159624021241,-304.36689250294694,98786.42131665928,signal,No Stop/Target,
2025-02-04 16:25:00,2025-02-04 16:30:00,601.98,601.705,-1,0.0002568258081663465,25.37090249051222,98811.7922191498,signal,No Stop/Target,
2025-02-04 17:15:00,2025-02-04 17:35:00,600.555,600.14,1,-0.0008910274662603153,-88.04402085766978,98723.74819829212,signal,No Stop/Target,
2025-02-04 19:15:00,2025-02-04 19:25:00,601.85,601.86,-1,-0.00021661543573978716,-21.385087733838073,98702.36311055828,signal,No Stop/Target,
2025-02-05 14:30:00,2025-02-05 14:35:00,600.42,600.99,1,0.0007493354651744613,73.96118117526878,98776.32429173354,signal,No Stop/Target,
2025-02-05 14:50:00,2025-02-05 14:55:00,600.19,600.12,1,-0.0003166297339176761,-31.27552127785768,98745.04877045569,signal,No Stop/Target,
2025-02-05 15:00:00,2025-02-05 15:05:00,598.73,599.435,1,0.0009774923588260604,96.5225306450271,98841.57130110072,signal,No Stop/Target,
2025-02-05 16:05:00,2025-02-05 16:10:00,601.3,600.9699,-1,0.0003489772160317681,34.493456380863634,98876.06475748158,signal,No Stop/Target,
2025-02-05 16:35:00,2025-02-05 16:55:00,601.6096,602.65,-1,-0.0019293607016908922,-190.76759368092877,98685.29716380066,signal,No Stop/Target,
2025-02-05 20:20:00,2025-02-05 20:25:00,603.94,603.73,-1,0.0001477166605954836,14.577462546909583,98699.87462634756,signal,No Stop/Target,
2025-02-06 14:30:00,2025-02-06 14:45:00,605.6,605.6695,-1,-0.00031476221928657225,-31.0669915806956,98668.80763476687,signal,No Stop/Target,
2025-02-06 15:35:00,2025-02-06 15:40:00,604.4486,604.7,1,0.00021591625822276635,21.304199747800784,98690.11183451467,signal,No Stop/Target,
2025-02-06 16:10:00,2025-02-06 16:20:00,605.5899,605.66,-1,-0.00031575490278161,-31.1618866678134,98658.94994784685,signal,No Stop/Target,
2025-02-06 19:25:00,2025-02-06 19:40:00,604.56,603.37,1,-0.0021683736932644254,-213.92947167200276,98445.02047617485,signal,No Stop/Target,
2025-02-06 20:15:00,2025-02-06 20:30:00,604.49,604.785,-1,-0.0006880146900692469,-67.7316202517761,98377.28885592306,signal,No Stop/Target,
2025-02-06 20:45:00,2025-02-06 20:55:00,605.4,606.34,-1,-0.0017526924347539721,-172.4251299293826,98204.86372599368,signal,No Stop/Target,
2025-02-07 14:30:00,2025-02-07 14:45:00,607.195,607.875,-1,-0.001319903820024786,-129.6209747769526,98075.24275121673,signal,No Stop/Target,
2025-02-07 15:00:00,2025-02-07 15:05:00,604.79,605.6,1,0.0011393078589263365,111.73789483256944,98186.9806460493,signal,No Stop/Target,
2025-02-07 15:10:00,2025-02-07 15:15:00,604.25,604.7659,1,0.0006537856847331201,64.19324237355495,98251.17388842285,signal,No Stop/Target,
2025-02-07 15:50:00,2025-02-07 15:55:00,601.82,603.41,1,0.0024419859758730484,239.92798874859287,98491.10187717144,signal,No Stop/Target,
2025-02-07 16:00:00,2025-02-07 16:05:00,602.2,603.48,1,0.0019255396878113127,189.6485255607609,98680.7504027322,signal,No Stop/Target,
2025-02-07 18:00:00,2025-02-07 18:15:00,602.8175,603.57,-1,-0.0014483048352114108,-142.91980795056742,98537.83059478163,signal,No Stop/Target,
2025-02-07 18:40:00,2025-02-07 19:00:00,602.34,601.47,1,-0.0016443669688216034,-162.0323538093977,98375.79824097223,signal,No Stop/Target,
2025-02-10 14:30:00,2025-02-10 14:40:00,603.465,603.1046,-1,0.0003972177342514096,39.0766116824528,98414.87485265468,signal,No Stop/Target,
2025-02-10 16:30:00,2025-02-10 16:35:00,604.03,604.2799,1,0.00021372117278947253,21.033342473438527,98435.90819512813,signal,No Stop/Target,
2025-02-10 17:10:00,2025-02-10 17:15:00,603.49,603.57,1,-6.743773716210555e-05,-6.6382949041762025,98429.26990022395,signal,No Stop/Target,
2025-02-10 18:00:00,2025-02-10 18:05:00,604.77,604.74,-1,-0.00015039436479988638,-14.803207524360758,98414.4666926996,signal,No Stop/Target,
2025-02-11 14:30:00,2025-02-11 14:40:00,603.28,603.44,1,6.521681474619056e-05,6.418278042642932,98420.88497074225,signal,No Stop/Target,
2025-02-11 15:25:00,2025-02-11 15:30:00,604.15,604.04,-1,-1.7926011752025762e-05,-1.7642939406303013,98419.12067680161,signal,No Stop/Target,
2025-02-11 15:35:00,2025-02-11 15:55:00,604.32,604.7062,-1,-0.0008390653958166485,-82.58007844660705,98336.540598355,signal,No Stop/Target,
2025-02-11 17:00:00,2025-02-11 17:15:00,603.75,603.9,1,4.844720496890642e-05,4.764130538301693,98341.3047288933,signal,No Stop/Target,
2025-02-11 18:35:00,2025-02-11 18:45:00,604.965,604.99,-1,-0.00024132470473494708,-23.73218632694963,98317.57254256635,signal,No Stop/Target,
2025-02-11 19:40:00,2025-02-11 19:45:00,605.64,605.49,-1,4.76718842876581e-05,4.686983941692654,98322.25952650805,signal,No Stop/Target,
2025-02-12 14:30:00,2025-02-12 14:40:00,599.64,600.57,1,0.001350930558335107,132.8265449589148,98455.08607146695,signal,No Stop/Target,
2025-02-12 15:20:00,2025-02-12 15:25:00,601.91,601.444,-1,0.0005742021232410298,56.53311946611466,98511.61919093307,signal,No Stop/Target,
2025-02-12 15:35:00,2025-02-12 15:40:00,602.77,602.4701,-1,0.0002975363737411942,29.31078994544366,98540.92998087851,signal,No Stop/Target,
2025-02-12 16:10:00,2025-02-12 16:25:00,600.995,600.6599,1,-0.0007575753542042967,-74.65217993388484,98466.27780094463,signal,No Stop/Target,
2025-02-12 16:50:00,2025-02-12 17:05:00,602.7,603.3,-1,-0.0011955201592830746,-117.7184201205968,98348.55938082404,signal,No Stop/Target,
2025-02-12 17:55:00,2025-02-12 18:00:00,604.39,603.98,-1,0.00047836992670290406,47.046993142341,98395.60637396638,signal,No Stop/Target,
2025-02-12 18:40:00,2025-02-12 18:45:00,602.98,603.1,1,-9.88424159997786e-07,-0.09725659457766052,98395.5091173718,signal,No Stop/Target,
2025-02-12 19:45:00,2025-02-12 19:55:00,604.1772,603.9,-1,0.00025880579406173127,25.465327869229725,98420.97444524102,signal,No Stop/Target,
2025-02-12 20:40:00,2025-02-12 20:45:00,602.7699,602.89,1,-7.531563869074499e-07,-0.07412638550908819,98420.9003188555,signal,No Stop/Target,
2025-02-13 14:30:00,2025-02-13 14:35:00,604.555,603.75,-1,0.0011315579227695579,111.36894952191385,98532.26926837742,signal,No Stop/Target,
2025-02-13 14:40:00,2025-02-13 14:45:00,604.44,604.06,-1,0.00042868109324351315,42.23892090973225,98574.50818928715,signal,No Stop/Target,
2025-02-13 14:55:00,2025-02-13 15:05:00,604.83,604.9,-1,-0.0003157349999172269,-31.12342233498526,98543.38476695216,signal,No Stop/Target,
2025-02-13 15:15:00,2025-02-13 15:25:00,606.135,606.08,-1,-0.00010926113819536906,-10.766962381261386,98532.61780457091,signal,No Stop/Target,
2025-02-13 15:35:00,2025-02-13 15:45:00,606.94,607.11,-1,-0.0004800935842092448,-47.3048776433161,98485.3129269276,signal,No Stop/Target,
2025-02-13 16:55:00,2025-02-13 17:00:00,606.1,606.47,1,0.00041046032007920237,40.424313067087105,98525.73723999468,signal,No Stop/Target,
2025-02-13 18:15:00,2025-02-13 18:20:00,605.36,606.07,1,0.000972855821329517,95.8513370247112,98621.58857701939,signal,No Stop/Target,
2025-02-13 18:55:00,2025-02-13 19:15:00,607.19,608.25,-1,-0.001945746800836551,-191.89264046715402,98429.69593655223,signal,No Stop/Target,
2025-02-13 19:50:00,2025-02-13 19:55:00,609.15,608.9,-1,0.00021040794549782483,20.710390097985552,98450.40632665022,signal,No Stop/Target,
2025-02-13 20:15:00,2025-02-13 20:20:00,609.65,609.35,-1,0.00029208562289830973,28.755948256511324,98479.16227490673,signal,No Stop/Target,
2025-02-14 14:30:00,2025-02-14 14:45:00,610.11,610.42,-1,-0.0007081050958023068,-69.73359663720375,98409.42867826953,signal,No Stop/Target,
2025-02-14 15:05:00,2025-02-14 15:10:00,610.94,610.68,-1,0.00022557370609242242,22.198579541395176,98431.62725781092,signal,No Stop/Target,
2025-02-18 14:30:00,2025-02-18 14:40:00,610.6597,610.1801,-1,0.0005853801388891471,57.619919635262114,98489.24717744619,signal,No Stop/Target,
2025-02-18 15:15:00,2025-02-18 15:20:00,609.55,609.81,1,0.00022654417193009748,22.31216494583324,98511.55934239202,signal,No Stop/Target,
2025-02-18 19:05:00,2025-02-18 19:20:00,608.76,609.44,1,0.0009170247716670999,90.337540212527,98601.89688260455,signal,No Stop/Target,
2025-02-18 19:50:00,2025-02-18 19:55:00,609.895,609.85,-1,-0.00012621680781124773,-12.445216668656165,98589.45166593589,signal,No Stop/Target,
2025-02-19 16:10:00,2025-02-19 16:15:00,611.2328,611.14,-1,-4.8175686906836335e-05,-4.7496145557748015,98584.70205138011,signal,No Stop/Target,
2025-02-19 16:40:00,2025-02-19 16:45:00,611.6751,611.47,-1,0.00013530872844099066,13.339370678306166,98598.04142205842,signal,No Stop/Target,
2025-02-19 19:10:00,2025-02-19 19:25:00,612.58,612.8201,-1,-0.0005919488066864475,-58.364992961408404,98539.67642909702,signal,No Stop/Target,
2025-02-19 20:25:00,2025-02-19 20:30:00,612.0999,612.55,1,0.000535337483309353,52.75198238567077,98592.42841148269,signal,No Stop/Target,
2025-02-20 14:30:00,2025-02-20 15:05:00,611.26,607.84,1,-0.00579500049078945,-571.3431710326659,98021.08524045002,signal,No Stop/Target,
2025-02-20 15:45:00,2025-02-20 16:00:00,607.87,607.42,1,-0.000940289864609284,-92.16823296959784,97928.91700748041,signal,No Stop/Target,
2025-02-20 17:10:00,2025-02-20 17:20:00,608.615,608.795,-1,-0.0004957534730493826,-48.54860071842317,97880.36840676199,signal,No Stop/Target,
2025-02-20 17:55:00,2025-02-20 18:05:00,608.03,608.17,1,3.0251796786320346e-05,2.961057014411534,97883.3294637764,signal,No Stop/Target,
2025-02-20 19:10:00,2025-02-20 19:20:00,609.25,609.36,-1,-0.00038054985638081846,-37.24948696951645,97846.07997680688,signal,No Stop/Target,
2025-02-20 19:45:00,2025-02-20 19:55:00,609.83,609.86,-1,-0.0002491940376825881,-24.382659740833944,97821.69731706605,signal,No Stop/Target,
2025-02-21 14:35:00,2025-02-21 14:55:00,609.15,608.4701,1,-0.0013161454485758437,-128.7475816958203,97692.94973537023,signal,No Stop/Target,
2025-02-21 15:20:00,2025-02-21 15:35:00,607.281,606.8399,1,-0.0009263523805289575,-90.498096548256,97602.45163882198,signal,No Stop/Target,
2025-02-21 15:40:00,2025-02-21 15:45:00,605.804,606.41,1,0.0008003235369855507,78.11353931404317,97680.56517813602,signal,No Stop/Target,
2025-02-21 17:15:00,2025-02-21 17:25:00,605.7,605.7199,1,-0.0001671454515436571,-16.326862173739173,97664.23831596228,signal,No Stop/Target,
2025-02-21 17:30:00,2025-02-21 17:40:00,605.28,605.07,1,-0.0005469468675652966,-53.417149220066186,97610.82116674221,signal,No Stop/Target,
2025-02-21 17:50:00,2025-02-21 18:10:00,604.27,602.95,1,-0.0023844539692520505,-232.74850997299055,97378.07265676922,signal,No Stop/Target,
2025-02-21 19:00:00,2025-02-21 19:05:00,601.365,601.75,1,0.00044021018848784167,42.866819718819116,97420.93947648804,signal,No Stop/Target,
2025-02-21 19:20:00,2025-02-21 19:40:00,600.67,600.09,1,-0.001165588426257225,-113.55271952890006,97307.38675695914,signal,No Stop/Target,
2025-02-24 14:30:00,2025-02-24 14:35:00,602.145,601.27,-1,0.001253138363683166,121.93961941490076,97429.32637637404,signal,No Stop/Target,
2025-02-24 14:55:00,2025-02-24 15:05:00,598.76,597.9,1,-0.0016363016901596863,-159.42377142078055,97269.90260495325,signal,No Stop/Target,
2025-02-24 15:50:00,2025-02-24 15:55:00,597.26,597.7,1,0.0005366975856411858,52.2045218836317,97322.10712683688,signal,No Stop/Target,
2025-02-24 16:15:00,2025-02-24 16:35:00,598.92,599.475,-1,-0.0011266680024044342,-109.64970402638366,97212.4574228105,signal,No Stop/Target,
2025-02-24 17:15:00,2025-02-24 17:25:00,601.31,601.04,-1,0.0002490196404516503,24.207811194849636,97236.66523400536,signal,No Stop/Target,
2025-02-24 19:15:00,2025-02-24 19:20:00,600.14,600.235,1,-4.170360249270623e-05,-4.055119234635307,97232.61011477072,signal,No Stop/Target,
2025-02-24 20:50:00,2025-02-24 20:55:00,597.47,597.2,1,-0.0006519055350059113,-63.38647671689078,97169.22363805384,signal,No Stop/Target,
2025-02-25 14:40:00,2025-02-25 14:55:00,596.4,595.23,1,-0.0021617706237423862,-210.05757319259905,96959.16606486125,signal,No Stop/Target,
2025-02-25 15:00:00,2025-02-25 15:05:00,593.64,593.76,1,2.1427127552128226e-06,0.20775564186197645,96959.37382050311,signal,No Stop/Target,
2025-02-25 15:10:00,2025-02-25 15:25:00,592.62,590.85,1,-0.0031867368634200363,-308.98401080792087,96650.38980969519,signal,No Stop/Target,
2025-02-25 16:25:00,2025-02-25 16:35:00,590.87,591.18,1,0.00032465009223677877,31.377557966438165,96681.76736766163,signal,No Stop/Target,
2025-02-25 16:45:00,2025-02-25 17:00:00,592.17,592.775,-1,-0.0012216660756202075,-118.11283532407703,96563.65453233755,signal,No Stop/Target,
2025-02-25 17:25:00,2025-02-25 17:45:00,593.68,594.1,-1,-0.0009074518258995971,-87.62686462090761,96476.02766771664,signal,No Stop/Target,
2025-02-25 17:55:00,2025-02-25 18:10:00,594.79,594.96,-1,-0.00048581516165381524,-46.86951697710971,96429.15815073953,signal,No Stop/Target,
2025-02-25 18:25:00,2025-02-25 18:30:00,593.7,594.09,1,0.0004568974229408562,44.05823385542915,96473.21638459495,signal,No Stop/Target,
2025-02-25 19:10:00,2025-02-25 19:15:00,593.57,593.79,1,0.0001706386778306073,16.46206208993336,96489.67844668489,signal,No Stop/Target,
2025-02-25 19:20:00,2025-02-25 19:30:00,593.26,593.945,1,0.0009546370899775127,92.1126258452092,96581.7910725301,signal,No Stop/Target,
2025-02-25 19:40:00,2025-02-25 19:45:00,595.31,595.22,-1,-4.8818262753996816e-05,-4.714955253830398,96577.07611727627,signal,No Stop/Target,
2025-02-25 20:20:00,2025-02-25 20:25:00,596.57,595.89,-1,0.0009398494728197255,90.76791407529261,96667.84403135156,signal,No Stop/Target,
2025-02-25 20:35:00,2025-02-25 20:45:00,594.27,594.61,1,0.0003721305130665049,35.97305439641973,96703.81708574799,signal,No Stop/Target,
2025-02-25 20:50:00,2025-02-25 20:55:00,593.71,594.21,1,0.0006421619982819894,62.09951642127992,96765.91660216927,signal,No Stop/Target,
2025-02-26 14:35:00,2025-02-26 14:40:00,596.4199,595.92,-1,0.00063816787468028,61.75289933949558,96827.66950150876,signal,No Stop/Target,
2025-02-26 14:45:00,2025-02-26 14:55:00,597.19,597.71,-1,-0.0010707446541301459,-103.67770949062107,96723.99179201813,signal,No Stop/Target,
2025-02-26 15:15:00,2025-02-26 15:20:00,599.1301,598.65,-1,0.0006013284593780101,58.16288896918555,96782.15468098731,signal,No Stop/Target,
2025-02-26 16:05:00,2025-02-26 16:15:00,599.39,599.37,-1,-0.00016663274328904086,-16.1270759359172,96766.0276050514,signal,No Stop/Target,
2025-02-26 16:55:00,2025-02-26 17:00:00,598.01,598.49,1,0.0006026621628401167,58.317223485906716,96824.3448285373,signal,No Stop/Target,
2025-02-26 17:30:00,2025-02-26 18:05:00,597.91,595.49,1,-0.004247431887742234,-411.25480973447924,96413.09001880282,signal,No Stop/Target,
2025-02-26 18:25:00,2025-02-26 18:30:00,593.925,594.37,1,0.0005492528517911353,52.95516464282289,96466.04518344565,signal,No Stop/Target,
2025-02-26 18:35:00,2025-02-26 18:50:00,593.79,593.05,1,-0.0014462318328028582,-139.51226532889794,96326.53291811675,signal,No Stop/Target,
2025-02-26 18:55:00,2025-02-26 19:00:00,592.58,592.54,1,-0.0002675014344056116,-25.76748572691559,96300.76543238983,signal,No Stop/Target,
2025-02-26 19:30:00,2025-02-26 19:40:00,593.9,594.18,-1,-0.00067145984172415,-64.66209671514697,96236.10333567468,signal,No Stop/Target,
2025-02-26 20:00:00,2025-02-26 20:05:00,592.68,593.43,1,0.001065438347843693,102.53363494087614,96338.63697061555,signal,No Stop/Target,
2025-02-26 20:40:00,2025-02-26 20:50:00,594.81,594.74,-1,-8.231536120788767e-05,-7.93014970051178,96330.70682091505,signal,No Stop/Target,
2025-02-27 14:30:00,2025-02-27 14:40:00,597.09,595.4699,-1,0.0025133262992178386,242.11049887524902,96572.8173197903,signal,No Stop/Target,
2025-02-27 14:55:00,2025-02-27 15:05:00,592.435,592.1148,1,-0.0007404812342282273,-71.51035896185545,96501.30696082844,signal,No Stop/Target,
2025-02-27 15:55:00,2025-02-27 16:00:00,593.432,593.66,1,0.00018420577252313962,17.776097798212035,96519.08305862665,signal,No Stop/Target,
2025-02-27 16:15:00,2025-02-27 16:20:00,595.89,595.5,-1,0.00045448320998839786,43.866302693621435,96562.94936132028,signal,No Stop/Target,
2025-02-27 16:50:00,2025-02-27 17:00:00,592.8309,592.95,1,9.004591359915365e-07,0.08695098995068895,96563.03631231023,signal,No Stop/Target,
2025-02-27 17:15:00,2025-02-27 17:20:00,591.71,592.63,1,0.0013548157036385373,130.82511798693622,96693.86143029717,signal,No Stop/Target,
2025-02-27 18:10:00,2025-02-27 18:15:00,594.63,594.59,-1,-0.0001327312782739458,-12.834299828887128,96681.02713046828,signal,No Stop/Target,
2025-02-27 18:20:00,2025-02-27 18:25:00,595.02,594.59,-1,0.0005226647843769117,50.53176819848455,96731.55889866677,signal,No Stop/Target,
2025-02-27 18:55:00,2025-02-27 19:40:00,593.71,589.14,1,-0.007897360664297469,-763.9240082425047,95967.63489042426,signal,No Stop/Target,
2025-02-27 20:00:00,2025-02-27 20:20:00,587.75,587.39,1,-0.0008125053168864545,-77.97421359748773,95889.66067682678,signal,No Stop/Target,
2025-02-27 20:25:00,2025-02-27 20:30:00,586.31,587.01,1,0.0009939076597705063,95.30546823949285,95984.96614506627,signal,No Stop/Target,
2025-02-27 20:50:00,2025-02-27 20:55:00,585.6738,585.04,1,-0.0012821723628409958,-123.0692708394326,95861.89687422683,signal,No Stop/Target,
2025-02-28 14:30:00,2025-02-28 14:35:00,583.41,585.41,1,0.0032281208755420717,309.4537904687529,96171.35066469558,signal,No Stop/Target,
2025-02-28 15:10:00,2025-02-28 15:15:00,587.49,586.16,-1,0.002063868321162983,198.48500404032177,96369.8356687359,signal,No Stop/Target,
2025-02-28 15:20:00,2025-02-28 15:30:00,587.72,588.38,-1,-0.0013229837337507115,-127.49572501396672,96242.33994372193,signal,No Stop/Target,
2025-02-28 15:55:00,2025-02-28 16:00:00,588.86,588.61,-1,0.00022454912882518763,21.611133590460316,96263.95107731239,signal,No Stop/Target,
2025-02-28 16:25:00,2025-02-28 16:30:00,586.06,587.3,1,0.0019158243183291968,184.42481845236716,96448.37589576475,signal,No Stop/Target,
2025-02-28 17:40:00,2025-02-28 17:50:00,585.33,585.03,1,-0.0007125313925479101,-68.72249558599354,96379.65340017875,signal,No Stop/Target,
2025-02-28 17:55:00,2025-02-28 18:00:00,583.6866,584.0933,1,0.0004967780312242918,47.87929446622042,96427.53269464498,signal,No Stop/Target,
2025-02-28 18:15:00,2025-02-28 18:20:00,582.66,582.615,1,-0.0002772320049427781,-26.732798220621714,96400.79989642436,signal,No Stop/Target,
2025-02-28 18:30:00,2025-02-28 18:40:00,585.3232,585.9038,-1,-0.001191930612010602,-114.90306441885667,96285.8968320055,signal,No Stop/Target,
2025-02-28 19:35:00,2025-02-28 19:50:00,587.02,587.69,-1,-0.0013413580457225867,-129.1538624052255,96156.74296960028,signal,No Stop/Target,
2025-02-28 20:00:00,2025-02-28 20:05:00,588.83,589.05,-1,-0.0005736222678870193,-55.15764897485131,96101.58532062543,signal,No Stop/Target,
2025-02-28 20:25:00,2025-02-28 20:30:00,589.615,588.39,-1,0.001877626926045,180.44292423361722,96282.02824485904,signal,No Stop/Target,
2025-02-28 20:40:00,2025-02-28 20:55:00,589.87,594.07,-1,-0.007320212928272408,-704.8049479183063,95577.22329694073,signal,No Stop/Target,
2025-03-03 14:30:00,2025-03-03 14:35:00,596.88,595.29,-1,0.0024638520305589598,235.48813569535454,95812.71143263609,signal,No Stop/Target,
2025-03-03 15:05:00,2025-03-03 15:10:00,591.91,591.94,1,-0.0001493166190804575,-14.306430136052718,95798.40500250003,signal,No Stop/Target,
2025-03-03 15:40:00,2025-03-03 15:45:00,595.1099,593.34,-1,0.0027740725200505094,265.7517227821046,96064.15672528214,signal,No Stop/Target,
2025-03-03 16:35:00,2025-03-03 16:45:00,591.6849,592.61,1,0.0013635011135150535,130.98358466380682,96195.14030994594,signal,No Stop/Target,
2025-03-03 17:15:00,2025-03-03 17:20:00,593.995,593.91,-1,-5.690115236654117e-05,-5.47361433569704,96189.66669561024,signal,No Stop/Target,
2025-03-03 17:50:00,2025-03-03 18:15:00,592.31,589.71,1,-0.004589593287298727,-441.47144857367465,95748.19524703656,signal,No Stop/Target,
2025-03-03 18:25:00,2025-03-03 18:35:00,588.0903,587.66,1,-0.0009316903543554253,-89.20766995860394,95658.98757707796,signal,No Stop/Target,
2025-03-03 19:40:00,2025-03-03 19:45:00,590.285,588.58,-1,0.0026884352473803795,257.1729939309382,95916.1605710089,signal,No Stop/Target,
2025-03-03 19:50:00,2025-03-03 20:15:00,586.84,582.6604,1,-0.007322213891350368,-702.3186433380339,95213.84192767087,signal,No Stop/Target,
2025-03-04 14:30:00,2025-03-04 14:35:00,578.5599,579.16,1,0.0008372305443222001,79.7159367041118,95293.55786437499,signal,No Stop/Target,
